leader_election.5,bfs-prev,1,31.86
leader_election.6,bfs-prev,1,58.07
leader_filters.1,bfs-prev,1,19.93
leader_filters.2,bfs-prev,1,19.94
leader_filters.3,bfs-prev,1,20.84
leader_filters.4,bfs-prev,1,20.09
leader_filters.5,bfs-prev,1,29.08
leader_filters.6,bfs-prev,1,154.28
leader_filters.7,bfs-prev,1,63.93
lifts.1,bfs-prev,1,19.55
lifts.2,bfs-prev,1,19.62
lifts.3,bfs-prev,1,22.57
lifts.4,bfs-prev,1,26.69
lifts.5,bfs-prev,1,31.97
lifts.6,bfs-prev,1,46.0
lifts.7,bfs-prev,1,142.63
lifts.8,bfs-prev,1,377.6
loyd.1,bfs-prev,1,18.57
loyd.2,bfs-prev,1,34.36
lup.1,bfs-prev,1,13.88
lup.2,bfs-prev,1,23.42
lup.3,bfs-prev,1,35.13
lup.4,bfs-prev,1,85.4
mcs.1,bfs-prev,1,19.9
mcs.2,bfs-prev,1,19.21
mcs.3,bfs-prev,1,24.99
mcs.4,bfs-prev,1,19.81
mcs.5,bfs-prev,1,275.37
mcs.6,bfs-prev,1,19.94
msmie.1,bfs-prev,1,19.69
msmie.2,bfs-prev,1,19.37
msmie.3,bfs-prev,1,19.46
msmie.4,bfs-prev,1,21.67
needham.1,bfs-prev,1,17.1
needham.2,bfs-prev,1,19.67
needham.3,bfs-prev,1,20.06
needham.4,bfs-prev,1,23.54
peg_solitaire.1,bfs-prev,1,22.64
peg_solitaire.4,bfs-prev,1,173.66
peg_solitaire.5,bfs-prev,1,34.12
peterson.1,bfs-prev,1,19.93
peterson.2,bfs-prev,1,19.95
peterson.3,bfs-prev,1,20.09
peterson.4,bfs-prev,1,23.5
peterson.5,bfs-prev,1,32.07
peterson.6,bfs-prev,1,42.62
peterson.7,bfs-prev,1,105.93
pgm_protocol.1,bfs-prev,1,21.4
pgm_protocol.2,bfs-prev,1,24.47
pgm_protocol.3,bfs-prev,1,72.09
pgm_protocol.4,bfs-prev,1,30.46
pgm_protocol.5,bfs-prev,1,86.72
pgm_protocol.6,bfs-prev,1,143.92
pgm_protocol.7,bfs-prev,1,54.84
pgm_protocol.8,bfs-prev,1,283.47
phils.1,bfs-prev,1,4.45
phils.2,bfs-prev,1,14.79
phils.3,bfs-prev,1,12.75
phils.4,bfs-prev,1,19.93
phils.5,bfs-prev,1,19.9
phils.6,bfs-prev,1,19.97
phils.7,bfs-prev,1,20.72
phils.8,bfs-prev,1,20.08
pouring.1,bfs-prev,1,18.88
